u,x1,x2,x3
0,0,-1.5,2.03365
0,0,-1.5,2.03215
0,0,-1.5,2.03065
0,0,-1.5,2.02915
0,0,-1.5,2.02765
0,0,-1.5,2.02615
0,0,-1.5,2.02465
0,0,-1.5,2.02315
0,0,-1.5,2.02165
0,0,-1.5,2.02015
0,0,-1.5,2.01865
0,0,-1.5,2.01715
0,0,-1.5,2.01565
0,0,-1.5,2.01415
0,0,-1.5,2.01265
0,0,-1.5,2.01115
0,0,-1.5,2.00965
0,0,-1.5,2.00815
0,0,-1.5,2.00665
0,0,-1.5,2.00515
0,0,-1.5,2.00365
0,0,-1.5,2.00215
0,0,-1.5,2.00065
0,0,-1.5,1.99915
0,0,-1.5,1.99765
0,0,-1.5,1.99615
0,0,-1.5,1.99465
0,0,-1.5,1.99315
0,0,-1.5,1.99165
0,0,-1.5,1.99015
0,0,-1.5,1.98865
0,0,-1.5,1.98715
0,0,-1.5,1.98565
0,0,-1.5,1.98415
0,0,-1.5,1.98265
0,0,-1.5,1.98115
0,0,-1.5,1.97965
0,0,-1.5,1.97815
0,0,-1.5,1.97665
0,0,-1.5,1.97515
0,0,-1.5,1.97365
0,0,-1.5,1.97215
0,0,-1.5,1.97065
0,0,-1.5,1.96915
0,0,-1.5,1.96765
0,0,-1.5,1.96615
0,0,-1.5,1.96465
0,0,-1.5,1.96315
0,0,-1.5,1.96165
0,0,-1.5,1.96015
0,0,-1.5,1.95865
0,0,-1.5,1.95715
0,0,-1.5,1.95565
0,0,-1.5,1.95415
0,0,-1.5,1.95265
0,0,-1.5,1.95115
0,0,-1.5,1.94965
0,0,-1.5,1.94815
0,0,-1.5,1.94665
0,0,-1.5,1.94515
0,0,-1.5,1.94365
0,0,-1.5,1.94215
0,0,-1.5,1.94065
0,0,-1.5,1.93915
0,0,-1.5,1.93765
0,0,-1.5,1.93615
0,0,-1.5,1.93465
0,0,-1.5,1.93315
0,0,-1.5,1.93165
0,0,-1.5,1.93015
0,0,-1.5,1.92865
0,0,-1.5,1.92715
0,0,-1.5,1.92565
0,0,-1.5,1.92415
0,0,-1.5,1.92265
0,0,-1.5,1.92115
0,0,-1.5,1.91965
0,0,-1.5,1.91815
0,0,-1.5,1.91665
0,0,-1.5,1.91515
0,0,-1.5,1.91365
0,0,-1.5,1.91215
0,0,-1.5,1.91065
0,0,-1.5,1.90915
0,0,-1.5,1.90765
0,0,-1.5,1.90615
0,0,-1.5,1.90465
0,0,-1.5,1.90315
0,0,-1.5,1.90165
0,0,-1.5,1.90015
0,0,-1.5,1.89865
0,0,-1.5,1.89715
0,0,-1.5,1.89565
0,0,-1.5,1.89415
0,0,-1.5,1.89265
0,0,-1.5,1.89115
0,0,-1.5,1.88965
0,0,-1.5,1.88815
0,0,-1.5,1.88665
0,0,-1.5,1.88515
0,0,-1.5,1.88365
0,0,-1.5,1.88215
0,0,-1.5,1.88065
0,0,-1.5,1.87915
0,0,-1.5,1.87765
0,0,-1.5,1.87615
0,0,-1.5,1.87465
0,0,-1.5,1.87315
0,0,-1.5,1.87165
0,0,-1.5,1.87015
0,0,-1.5,1.86865
0,0,-1.5,1.86715
0,0,-1.5,1.86565
0,0,-1.5,1.86415
0,0,-1.5,1.86265
0,0,-1.5,1.86115
0,0,-1.5,1.85965
0,0,-1.5,1.85815
0,0,-1.5,1.85665
0,0,-1.5,1.85515
0,0,-1.5,1.85365
0,0,-1.5,1.85215
0,0,-1.5,1.85065
0,0,-1.5,1.84915
0,0,-1.5,1.84765
0,0,-1.5,1.84615
0,0,-1.5,1.84465
0,0,-1.5,1.84315
0,0,-1.5,1.84165
0,0,-1.5,1.84015
0,0,-1.5,1.83865
0,0,-1.5,1.83715
0,0,-1.5,1.83565
0,0,-1.5,1.83415
0,0,-1.5,1.83265
0,0,-1.5,1.83115
0,0,-1.5,1.82965
0,0,-1.5,1.82815
0,0,-1.5,1.82665
0,0,-1.5,1.82515
0,0,-1.5,1.82365
0,0,-1.5,1.82215
0,0,-1.5,1.82065
0,0,-1.5,1.81915
0,0,-1.5,1.81765
0,0,-1.5,1.81615
0,0,-1.5,1.81465
0,0,-1.5,1.81315
0,0,-1.5,1.81165
0,0,-1.5,1.81015
0,0,-1.5,1.80865
0,0,-1.5,1.80715
0,0,-1.5,1.80565
0,0,-1.5,1.80415
0,0,-1.5,1.80265
0,0,-1.5,1.80115
0,0,-1.5,1.79965
0,0,-1.5,1.79815
0,0,-1.5,1.79665
0,0,-1.5,1.79515
0,0,-1.5,1.79365
0,0,-1.5,1.79215
0,0,-1.5,1.79065
0,0,-1.5,1.78915
0,0,-1.5,1.78765
0,0,-1.5,1.78615
0,0,-1.5,1.78465
0,0,-1.5,1.78315
0,0,-1.5,1.78165
0,0,-1.5,1.78015
0,0,-1.5,1.77865
0,0,-1.5,1.77715
0,0,-1.5,1.77565
0,0,-1.5,1.77415
0,0,-1.5,1.77265
0,0,-1.5,1.77115
0,0,-1.5,1.76965
0,0,-1.5,1.76815
0,0,-1.5,1.76665
0,0,-1.5,1.76515
0,0,-1.5,1.76365
0,0,-1.5,1.76215
0,0,-1.5,1.76065
0,0,-1.5,1.75915
0,0,-1.5,1.75765
0,0,-1.5,1.75615
0,0,-1.5,1.75465
0,0,-1.5,1.75315
0,0,-1.5,1.75165
0,0,-1.5,1.75015
0,0,-1.5,1.74865
0,0,-1.5,1.74715
0,0,-1.5,1.74565
0,0,-1.5,1.74415
0,0,-1.5,1.74265
0,0,-1.5,1.74115
0,0,-1.5,1.73965
0,0,-1.5,1.73815
0,0,-1.5,1.73665
0,0,-1.5,1.73515
0,0,-1.5,1.73365
0,0,-1.5,1.73215
0,0,-1.5,1.73065
0,0,-1.5,1.72915
0,0,-1.5,1.72765
0,0,-1.5,1.72615
0,0,-1.5,1.72465
0,0,-1.5,1.72315
0,0,-1.5,1.72165
0,0,-1.5,1.72015
0,0,-1.5,1.71865
0,0,-1.5,1.71715
0,0,-1.5,1.71565
0,0,-1.5,1.71415
0,0,-1.5,1.71265
0,0,-1.5,1.71115
0,0,-1.5,1.70965
0,0,-1.5,1.70815
0,0,-1.5,1.70665
0,0,-1.5,1.70515
0,0,-1.5,1.70365
0,0,-1.5,1.70215
0,0,-1.5,1.70065
0,0,-1.5,1.69915
0,0,-1.5,1.69765
0,0,-1.5,1.69615
0,0,-1.5,1.69465
0,0,-1.5,1.69315
0,0,-1.5,1.69165
0,0,-1.5,1.69015
0,0,-1.5,1.68865
0,0,-1.5,1.68715
0,0,-1.5,1.68565
0,0,-1.5,1.68415
0,0,-1.5,1.68265
0,0,-1.5,1.68115
0,0,-1.5,1.67965
0,0,-1.5,1.67815
0,0,-1.5,1.67665
0,0,-1.5,1.67515
0,0,-1.5,1.67365
0,0,-1.5,1.67215
0,0,-1.5,1.67065
0,0,-1.5,1.66915
0,0,-1.5,1.66765
0,0,-1.5,1.66615
0,0,-1.5,1.66465
0,0,-1.5,1.66315
0,0,-1.5,1.66165
0,0,-1.5,1.66015
0,0,-1.5,1.65865
0,0,-1.5,1.65715
0,0,-1.5,1.65565
0,0,-1.5,1.65415
0,0,-1.5,1.65265
0,0,-1.5,1.65115
0,0,-1.5,1.64965
0,0,-1.5,1.64815
0,0,-1.5,1.64665
0,0,-1.5,1.64515
0,0,-1.5,1.64365
0,0,-1.5,1.64215
0,0,-1.5,1.64065
0,0,-1.5,1.63915
0,0,-1.5,1.63765
0,0,-1.5,1.63615
0,0,-1.5,1.63465
0,0,-1.5,1.63315
0,0,-1.5,1.63165
0,0,-1.5,1.63015
0,0,-1.5,1.62865
0,0,-1.5,1.62715
0,0,-1.5,1.62565
0,0,-1.5,1.62415
0,0,-1.5,1.62265
0,0,-1.5,1.62115
0,0,-1.5,1.61965
0,0,-1.5,1.61815
0,0,-1.5,1.61665
0,0,-1.5,1.61515
0,0,-1.5,1.61365
0,0,-1.5,1.61215
0,0,-1.5,1.61065
0,0,-1.5,1.60915
0,0,-1.5,1.60765
0,0,-1.5,1.60615
0,0,-1.5,1.60465
0,0,-1.5,1.60315
0,0,-1.5,1.60165
0,0,-1.5,1.60015
0,0,-1.5,1.59865
0,0,-1.5,1.59715
0,0,-1.5,1.59565
0,0,-1.5,1.59415
0,0,-1.5,1.59265
0,0,-1.5,1.59115
0,0,-1.5,1.58965
0,0,-1.5,1.58815
0,0,-1.5,1.58665
0,0,-1.5,1.58515
0,0,-1.5,1.58365
0,0,-1.5,1.58215
0,0,-1.5,1.58065
0,0,-1.5,1.57915
0,0,-1.5,1.57765
0,0,-1.5,1.57615
0,0,-1.5,1.57465
0,0,-1.5,1.57315
0,0,-1.5,1.57165
0,0,-1.5,1.57015
0,0,-1.5,1.56865
0,0,-1.5,1.56715
0,0,-1.5,1.56565
0,0,-1.5,1.56415
0,0,-1.5,1.56265
0,0,-1.5,1.56115
0,0,-1.5,1.55965
0,0,-1.5,1.55815
0,0,-1.5,1.55665
0,0,-1.5,1.55515
0,0,-1.5,1.55365
0,0,-1.5,1.55215
0,0,-1.5,1.55065
0,0,-1.5,1.54915
0,0,-1.5,1.54765
0,0,-1.5,1.54615
0,0,-1.5,1.54465
0,0,-1.5,1.54315
0,0,-1.5,1.54165
0,0,-1.5,1.54015
0,0,-1.5,1.53865
0,0,-1.5,1.53715
0,0,-1.5,1.53565
0,0,-1.5,1.53415
0,0,-1.5,1.53265
0,0,-1.5,1.53115
0,0,-1.5,1.52965
0,0,-1.5,1.52815
0,0,-1.5,1.52665
0,0,-1.5,1.52515
0,0,-1.5,1.52365
0,0,-1.5,1.52215
0,0,-1.5,1.52065
0,0,-1.5,1.51915
0,0,-1.5,1.51765
0,0,-1.5,1.51615
0,0,-1.5,1.51465
0,0,-1.5,1.51315
0,0,-1.5,1.51165
0,0,-1.5,1.51015
0,0,-1.5,1.50865
0,0,-1.5,1.50715
0,0,-1.5,1.50565
0,0,-1.5,1.50415
0,0,-1.5,1.50265
0,0,-1.5,1.50115
0,0,-1.5,1.49965
0,0,-1.5,1.49815
0,0,-1.5,1.49665
0,0,-1.5,1.49515
0,0,-1.5,1.49365
0,0,-1.5,1.49215
0,0,-1.5,1.49065
0,0,-1.5,1.48915
0,0,-1.5,1.48765
0,0,-1.5,1.48615
0,0,-1.5,1.48465
0,0,-1.5,1.48315
0,0,-1.5,1.48165
0,0,-1.5,1.48015
0,0,-1.5,1.47865
0,0,-1.5,1.47715
0,0,-1.5,1.47565
0,0,-1.5,1.47415
0,0,-1.5,1.47265
0,0,-1.5,1.47115
0,0,-1.5,1.46965
0,0,-1.5,1.46815
0,0,-1.5,1.46665
0,0,-1.5,1.46515
0,0,-1.5,1.46365
0,0,-1.5,1.46215
0,0,-1.5,1.46065
0,0,-1.5,1.45915
0,0,-1.5,1.45765
0,0,-1.5,1.45615
0,0,-1.5,1.45465
0,0,-1.5,1.45315
0,0,-1.5,1.45165
0,0,-1.5,1.45015
0,0,-1.5,1.44865
0,0,-1.5,1.44715
0,0,-1.5,1.44565
0,0,-1.5,1.44415
0,0,-1.5,1.44265
0,0,-1.5,1.44115
0,0,-1.5,1.43965
0,0,-1.5,1.43815
0,0,-1.5,1.43665
0,0,-1.5,1.43515
0,0,-1.5,1.43365
0,0,-1.5,1.43215
0,0,-1.5,1.43065
0,0,-1.5,1.42915
0,0,-1.5,1.42765
0,0,-1.5,1.42615
0,0,-1.5,1.42465
0,0,-1.5,1.42315
0,0,-1.5,1.42165
0,0,-1.5,1.42015
0,0,-1.5,1.41865
0,0,-1.5,1.41715
0,0,-1.5,1.41565
0,0,-1.5,1.41415
0,0,-1.5,1.41265
0,0,-1.5,1.41115
0,0,-1.5,1.40965
0,0,-1.5,1.40815
0,0,-1.5,1.40665
0,0,-1.5,1.40515
0,0,-1.5,1.40365
0,0,-1.5,1.40215
0,0,-1.5,1.40065
0,0,-1.5,1.39915
0,0,-1.5,1.39765
0,0,-1.5,1.39615
0,0,-1.5,1.39465
0,0,-1.5,1.39315
0,0,-1.5,1.39165
0,0,-1.5,1.39015
0,0,-1.5,1.38865
0,0,-1.5,1.38715
0,0,-1.5,1.38565
0,0,-1.5,1.38415
0,0,-1.5,1.38265
0,0,-1.5,1.38115
0,0,-1.5,1.37965
0,0,-1.5,1.37815
0,0,-1.5,1.37665
0,0,-1.5,1.37515
0,0,-1.5,1.37365
0,0,-1.5,1.37215
0,0,-1.5,1.37065
0,0,-1.5,1.36915
0,0,-1.5,1.36765
0,0,-1.5,1.36615
0,0,-1.5,1.36465
0,0,-1.5,1.36315
0,0,-1.5,1.36165
0,0,-1.5,1.36015
0,0,-1.5,1.35865
0,0,-1.5,1.35715
0,0,-1.5,1.35565
0,0,-1.5,1.35415
0,0,-1.5,1.35265
0,0,-1.5,1.35115
0,0,-1.5,1.34965
0,0,-1.5,1.34815
0,0,-1.5,1.34665
0,0,-1.5,1.34515
0,0,-1.5,1.34365
0,0,-1.5,1.34215
0,0,-1.5,1.34065
0,0,-1.5,1.33915
0,0,-1.5,1.33765
0,0,-1.5,1.33615
0,0,-1.5,1.33465
0,0,-1.5,1.33315
0,0,-1.5,1.33165
0,0,-1.5,1.33015
0,0,-1.5,1.32865
0,0,-1.5,1.32715
0,0,-1.5,1.32565
0,0,-1.5,1.32415
0,0,-1.5,1.32265
0,0,-1.5,1.32115
0,0,-1.5,1.31965
0,0,-1.5,1.31815
0,0,-1.5,1.31665
0,0,-1.5,1.31515
0,0,-1.5,1.31365
0,0,-1.5,1.31215
0,0,-1.5,1.31065
0,0,-1.5,1.30915
0,0,-1.5,1.30765
0,0,-1.5,1.30615
0,0,-1.5,1.30465
0,0,-1.5,1.30315
0,0,-1.5,1.30165
0,0,-1.5,1.30015
0,0,-1.5,1.29865
0,0,-1.5,1.29715
0,0,-1.5,1.29565
0,0,-1.5,1.29415
0,0,-1.5,1.29265
0,0,-1.5,1.29115
0,0,-1.5,1.28965
0,0,-1.5,1.28815
0,0,-1.5,1.28665
0,0,-1.5,1.28515
0,0,-1.5,1.28365
0,0,-1.5,1.28215
0,0,-1.5,1.28065
0,0,-1.5,1.27915
0,0,-1.5,1.27765
0,0,-1.5,1.27615
0,0,-1.5,1.27465
0,0,-1.5,1.27315
0,0,-1.5,1.27165
0,0,-1.5,1.27015
0,0,-1.5,1.26865
0,0,-1.5,1.26715
0,0,-1.5,1.26565
0,0,-1.5,1.26415
0,0,-1.5,1.26265
0,0,-1.5,1.26115
0,0,-1.5,1.25965
0,0,-1.5,1.25815
0,0,-1.5,1.25665
0,0,-1.5,1.25515
0,0,-1.5,1.25365
0,0,-1.5,1.25215
0,0,-1.5,1.25065
0,0,-1.5,1.24915
0,0,-1.5,1.24765
0,0,-1.5,1.24615
0,0,-1.5,1.24465
0,0,-1.5,1.24315
0,0,-1.5,1.24165
0,0,-1.5,1.24015
0,0,-1.5,1.23865
0,0,-1.5,1.23715
0,0,-1.5,1.23565
0,0,-1.5,1.23415
0,0,-1.5,1.23265
0,0,-1.5,1.23115
0,0,-1.5,1.22965
0,0,-1.5,1.22815
0,0,-1.5,1.22665
0,0,-1.5,1.22515
0,0,-1.5,1.22365
0,0,-1.5,1.22215
0,0,-1.5,1.22065
0,0,-1.5,1.21915
0,0,-1.5,1.21765
0,0,-1.5,1.21615
0,0,-1.5,1.21465
0,0,-1.5,1.21315
0,0,-1.5,1.21165
0,0,-1.5,1.21015
0,0,-1.5,1.20865
0,0,-1.5,1.20715
0,0,-1.5,1.20565
0,0,-1.5,1.20415
0,0,-1.5,1.20265
0,0,-1.5,1.20115
0,0,-1.5,1.19965
0,0,-1.5,1.19815
0,0,-1.5,1.19665
0,0,-1.5,1.19515
0,0,-1.5,1.19365
0,0,-1.5,1.19215
0,0,-1.5,1.19065
0,0,-1.5,1.18915
0,0,-1.5,1.18765
0,0,-1.5,1.18615
0,0,-1.5,1.18465
0,0,-1.5,1.18315
0,0,-1.5,1.18165
0,0,-1.5,1.18015
0,0,-1.5,1.17865
0,0,-1.5,1.17715
0,0,-1.5,1.17565
0,0,-1.5,1.17415
0,0,-1.5,1.17265
0,0,-1.5,1.17115
0,0,-1.5,1.16965
0,0,-1.5,1.16815
0,0,-1.5,1.16665
0,0,-1.5,1.16515
0,0,-1.5,1.16365
0,0,-1.5,1.16215
0,0,-1.5,1.16065
0,0,-1.5,1.15915
0,0,-1.5,1.15765
0,0,-1.5,1.15615
0,0,-1.5,1.15465
0,0,-1.5,1.15315
0,0,-1.5,1.15165
0,0,-1.5,1.15015
0,0,-1.5,1.14865
0,0,-1.5,1.14715
0,0,-1.5,1.14565
0,0,-1.5,1.14415
0,0,-1.5,1.14265
0,0,-1.5,1.14115
0,0,-1.5,1.13965
0,0,-1.5,1.13815
0,0,-1.5,1.13665
0,0,-1.5,1.13515
0,0,-1.5,1.13365
0,0,-1.5,1.13215
0,0,-1.5,1.13065
0,0,-1.5,1.12915
0,0,-1.5,1.12765
0,0,-1.5,1.12615
0,0,-1.5,1.12465
0,0,-1.5,1.12315
0,0,-1.5,1.12165
0,0,-1.5,1.12015
0,0,-1.5,1.11865
0,0,-1.5,1.11715
0,0,-1.5,1.11565
0,0,-1.5,1.11415
0,0,-1.5,1.11265
0,0,-1.5,1.11115
0,0,-1.5,1.10965
0,0,-1.5,1.10815
0,0,-1.5,1.10665
0,0,-1.5,1.10515
0,0,-1.5,1.10365
0,0,-1.5,1.10215
0,0,-1.5,1.10065
0,0,-1.5,1.09915
0,0,-1.5,1.09765
0,0,-1.5,1.09615
0,0,-1.5,1.09465
0,0,-1.5,1.09315
0,0,-1.5,1.09165
0,0,-1.5,1.09015
0,0,-1.5,1.08865
0,0,-1.5,1.08715
0,0,-1.5,1.08565
0,0,-1.5,1.08415
0,0,-1.5,1.08265
0,0,-1.5,1.08115
0,0,-1.5,1.07965
0,0,-1.5,1.07815
0,0,-1.5,1.07665
0,0,-1.5,1.07515
0,0,-1.5,1.07365
0,0,-1.5,1.07215
0,0,-1.5,1.07065
0,0,-1.5,1.06915
0,0,-1.5,1.06765
0,0,-1.5,1.06615
0,0,-1.5,1.06465
0,0,-1.5,1.06315
0,0,-1.5,1.06165
0,0,-1.5,1.06015
0,0,-1.5,1.05865
0,0,-1.5,1.05715
0,0,-1.5,1.05565
0,0,-1.5,1.05415
0,0,-1.5,1.05265
0,0,-1.5,1.05115
0,0,-1.5,1.04965
0,0,-1.5,1.04815
0,0,-1.5,1.04665
0,0,-1.5,1.04515
0,0,-1.5,1.04365
0,0,-1.5,1.04215
0,0,-1.5,1.04065
0,0,-1.5,1.03915
0,0,-1.5,1.03765
0,0,-1.5,1.03615
0,0,-1.5,1.03465
0,0,-1.5,1.03315
0,0,-1.5,1.03165
0,0,-1.5,1.03015
0,0,-1.5,1.02865
0,0,-1.5,1.02715
0,0,-1.5,1.02565
0,0,-1.5,1.02415
0,0,-1.5,1.02265
0,0,-1.5,1.02115
0,0,-1.5,1.01965
0,0,-1.5,1.01815
0,0,-1.5,1.01665
0,0,-1.5,1.01515
0,0,-1.5,1.01365
0,0,-1.5,1.01215
0,0,-1.5,1.01065
0,0,-1.5,1.00915
0,0,-1.5,1.00765
0,0,-1.5,1.00615
0,0,-1.5,1.00465
0,0,-1.5,1.00315
0,0,-1.5,1.00165
0,0,-1.5,1.00015
0,0,-1.5,0.998646
0,0,-1.5,0.997146
0,0,-1.5,0.995646
0,0,-1.5,0.994146
0,0,-1.5,0.992646
0,0,-1.5,0.991146
0,0,-1.5,0.989646
0,0,-1.5,0.988146
0,0,-1.5,0.986646
0,0,-1.5,0.985146
0,0,-1.5,0.983646
0,0,-1.5,0.982146
0,0,-1.5,0.980646
0,0,-1.5,0.979146
0,0,-1.5,0.977646
0,0,-1.5,0.976146
0,0,-1.5,0.974646
0,0,-1.5,0.973146
0,0,-1.5,0.971646
0,0,-1.5,0.970146
0,0,-1.5,0.968646
0,0,-1.5,0.967146
0,0,-1.5,0.965646
0,0,-1.5,0.964146
0,0,-1.5,0.962646
0,0,-1.5,0.961146
0,0,-1.5,0.959646
0,0,-1.5,0.958146
0,0,-1.5,0.956646
0,0,-1.5,0.955146
0,0,-1.5,0.953646
0,0,-1.5,0.952146
0,0,-1.5,0.950646
0,0,-1.5,0.949146
0,0,-1.5,0.947646
0,0,-1.5,0.946146
0,0,-1.5,0.944646
0,0,-1.5,0.943146
0,0,-1.5,0.941646
0,0,-1.5,0.940146
0,0,-1.5,0.938646
0,0,-1.5,0.937146
0,0,-1.5,0.935646
0,0,-1.5,0.934146
0,0,-1.5,0.932646
0,0,-1.5,0.931146
0,0,-1.5,0.929646
0,0,-1.5,0.928146
0,0,-1.5,0.926646
0,0,-1.5,0.925146
0,0,-1.5,0.923646
0,0,-1.5,0.922146
0,0,-1.5,0.920646
0,0,-1.5,0.919146
0,0,-1.5,0.917646
0,0,-1.5,0.916146
0,0,-1.5,0.914646
0,0,-1.5,0.913146
0,0,-1.5,0.911646
0,0,-1.5,0.910146
0,0,-1.5,0.908646
0,0,-1.5,0.907146
0,0,-1.5,0.905646
0,0,-1.5,0.904146
0,0,-1.5,0.902646
0,0,-1.5,0.901146
0,0,-1.5,0.899646
0,0,-1.5,0.898146
0,0,-1.5,0.896646
0,0,-1.5,0.895146
0,0,-1.5,0.893646
0,0,-1.5,0.892146
0,0,-1.5,0.890646
0,0,-1.5,0.889146
0,0,-1.5,0.887646
0,0,-1.5,0.886146
0,0,-1.5,0.884646
0,0,-1.5,0.883146
0,0,-1.5,0.881646
0,0,-1.5,0.880146
0,0,-1.5,0.878646
0,0,-1.5,0.877146
0,0,-1.5,0.875646
0,0,-1.5,0.874146
0,0,-1.5,0.872646
0,0,-1.5,0.871146
0,0,-1.5,0.869646
0,0,-1.5,0.868146
0,0,-1.5,0.866646
0,0,-1.5,0.865146
0,0,-1.5,0.863646
0,0,-1.5,0.862146
0,0,-1.5,0.860646
0,0,-1.5,0.859146
0,0,-1.5,0.857646
0,0,-1.5,0.856146
0,0,-1.5,0.854646
0,0,-1.5,0.853146
0,0,-1.5,0.851646
0,0,-1.5,0.850146
0,0,-1.5,0.848646
0,0,-1.5,0.847146
0,0,-1.5,0.845646
0,0,-1.5,0.844146
0,0,-1.5,0.842646
0,0,-1.5,0.841146
0,0,-1.5,0.839646
0,0,-1.5,0.838146
0,0,-1.5,0.836646
0,0,-1.5,0.835146
0,0,-1.5,0.833646
0,0,-1.5,0.832146
0,0,-1.5,0.830646
0,0,-1.5,0.829146
0,0,-1.5,0.827646
0,0,-1.5,0.826146
0,0,-1.5,0.824646
0,0,-1.5,0.823146
0,0,-1.5,0.821646
0,0,-1.5,0.820146
0,0,-1.5,0.818646
0,0,-1.5,0.817146
0,0,-1.5,0.815646
0,0,-1.5,0.814146
0,0,-1.5,0.812646
0,0,-1.5,0.811146
0,0,-1.5,0.809646
0,0,-1.5,0.808146
1,5.55556e-06,-1.5,0.806646
1,0.00100556,-1.5,0.805146
1,0.00200556,-1.5,0.803646
1,0.00300556,-1.5,0.802146
1,0.00400556,-1.49999,0.800646
1,0.00500556,-1.49999,0.799146
1,0.00600556,-1.49998,0.797646
1,0.00700556,-1.49998,0.796146
1,0.00800556,-1.49997,0.794646
1,0.00900556,-1.49996,0.793146
1,0.0100056,-1.49995,0.791646
1,0.0110056,-1.49994,0.790146
1,0.0120056,-1.49993,0.788646
1,0.0130056,-1.49992,0.787146
1,0.0140056,-1.4999,0.785646
1,0.0150056,-1.49989,0.784146
1,0.0160056,-1.49987,0.782647
1,0.0170056,-1.49986,0.781147
1,0.0180056,-1.49984,0.779647
1,0.0190056,-1.49982,0.778147
1,0.0200056,-1.4998,0.776647
1,0.0210056,-1.49978,0.775147
1,0.0220056,-1.49976,0.773648
1,0.0230056,-1.49974,0.772148
1,0.0240056,-1.49971,0.770648
1,0.0250056,-1.49969,0.769148
1,0.0260056,-1.49966,0.767649
1,0.0270056,-1.49964,0.766149
1,0.0280056,-1.49961,0.764649
1,0.0290056,-1.49958,0.76315
1,0.0300056,-1.49955,0.76165
1,0.0310056,-1.49952,0.760151
1,0.0320056,-1.49949,0.758651
1,0.0330056,-1.49946,0.757152
1,0.0340056,-1.49942,0.755652
1,0.0350056,-1.49939,0.754153
1,0.0360056,-1.49935,0.752654
1,0.0370056,-1.49932,0.751154
1,0.0380056,-1.49928,0.749655
1,0.0390056,-1.49924,0.748156
1,0.0400056,-1.4992,0.746657
1,0.0410056,-1.49916,0.745157
1,0.0420056,-1.49912,0.743658
1,0.0430056,-1.49908,0.742159
1,0.0440056,-1.49903,0.74066
1,0.0450056,-1.49899,0.739161
1,0.0460056,-1.49894,0.737662
1,0.0470056,-1.4989,0.736163
1,0.0480056,-1.49885,0.734664
1,0.0490056,-1.4988,0.733165
1,0.0500056,-1.49875,0.731667
1,0.0510056,-1.4987,0.730168
1,0.0520056,-1.49865,0.728669
1,0.0530056,-1.4986,0.727171
1,0.0540056,-1.49854,0.725672
1,0.0550056,-1.49849,0.724174
1,0.0560056,-1.49843,0.722675
1,0.0570056,-1.49838,0.721177
1,0.0580056,-1.49832,0.719678
1,0.0590056,-1.49826,0.71818
1,0.0600056,-1.4982,0.716682
1,0.0610056,-1.49814,0.715184
1,0.0620056,-1.49808,0.713686
1,0.0630056,-1.49802,0.712188
1,0.0640056,-1.49795,0.71069
1,0.0650056,-1.49789,0.709192
1,0.0660056,-1.49782,0.707694
1,0.0670056,-1.49776,0.706196
1,0.0680056,-1.49769,0.704698
1,0.0690056,-1.49762,0.703201
1,0.0700056,-1.49755,0.701703
1,0.0710056,-1.49748,0.700205
1,0.0720056,-1.49741,0.698708
1,0.0730056,-1.49734,0.697211
1,0.0740056,-1.49726,0.695713
1,0.0750056,-1.49719,0.694216
1,0.0760056,-1.49711,0.692719
1,0.0770056,-1.49704,0.691222
1,0.0780056,-1.49696,0.689725
1,0.0790056,-1.49688,0.688228
1,0.0800056,-1.4968,0.686731
1,0.0810056,-1.49672,0.685234
1,0.0820056,-1.49664,0.683738
1,0.0830056,-1.49656,0.682241
1,0.0840056,-1.49647,0.680745
1,0.0850056,-1.49639,0.679248
1,0.0860056,-1.4963,0.677752
1,0.0870056,-1.49622,0.676256
1,0.0880056,-1.49613,0.674759
1,0.0890056,-1.49604,0.673263
1,0.0900056,-1.49595,0.671767
1,0.0910056,-1.49586,0.670271
1,0.0920056,-1.49577,0.668776
1,0.0930056,-1.49567,0.66728
1,0.0940056,-1.49558,0.665784
1,0.0950056,-1.49549,0.664289
1,0.0960056,-1.49539,0.662793
1,0.0970056,-1.49529,0.661298
1,0.0980056,-1.4952,0.659803
1,0.0990056,-1.4951,0.658308
1,0.100006,-1.495,0.656813
1,0.101006,-1.4949,0.655318
1,0.102006,-1.4948,0.653823
1,0.103006,-1.49469,0.652328
1,0.104006,-1.49459,0.650833
1,0.105006,-1.49449,0.649339
1,0.106006,-1.49438,0.647844
1,0.107006,-1.49427,0.64635
1,0.108006,-1.49417,0.644856
1,0.109006,-1.49406,0.643362
1,0.110006,-1.49395,0.641868
1,0.111006,-1.49384,0.640374
1,0.112006,-1.49373,0.63888
1,0.113006,-1.49361,0.637386
1,0.114006,-1.4935,0.635893
1,0.115006,-1.49339,0.634399
1,0.116006,-1.49327,0.632906
1,0.117006,-1.49315,0.631413
1,0.118006,-1.49304,0.62992
1,0.119006,-1.49292,0.628427
1,0.120006,-1.4928,0.626934
1,0.121006,-1.49268,0.625441
1,0.122006,-1.49256,0.623949
1,0.123006,-1.49243,0.622456
1,0.124006,-1.49231,0.620964
1,0.125006,-1.49219,0.619471
1,0.126006,-1.49206,0.617979
1,0.127006,-1.49193,0.616487
1,0.128006,-1.49181,0.614995
1,0.129006,-1.49168,0.613504
1,0.130006,-1.49155,0.612012
1,0.131006,-1.49142,0.610521
1,0.132006,-1.49129,0.609029
1,0.133006,-1.49115,0.607538
1,0.134006,-1.49102,0.606047
